SensorTime,Sensor59,Sensor103,Sensor510,Sensor348,Sensor431,Sensor434,Sensor430,Sensor435,Sensor21,Sensor28,Sensor436,Sensor129,Sensor210,Sensor298,Sensor163,Pass_Fail
2008-09-29 14:08:00,1.224,-0.015,30.288,0.021,13.699,10.856,15.59,7.624,-5465.0,68.011,1.403,-2.222,0.086,0.065,0.143,-1
2008-09-29 15:09:00,1.356,-0.011,20.465,0.021,9.268,7.669,17.884,4.128,-5418.25,68.178,3.176,-2.128,0.094,0.044,0.101,-1
2008-09-29 15:16:00,0.59,-0.013,23.324,0.023,18.422,5.787,7.298,2.493,-5343.75,74.444,2.736,-2.033,0.091,0.033,0.074,-1
2008-09-29 16:27:00,4.536,-0.012,70.833,0.014,5.086,4.714,10.852,5.461,-5593.5,74.9,1.497,-2.742,0.062,0.03,0.063,-1
2008-09-29 17:21:00,-2.336,-0.014,41.696,0.028,10.24,6.602,18.241,7.045,-4994.25,73.156,4.658,-2.694,0.108,0.042,0.087,-1
2008-09-29 21:26:00,-10.446,-0.01,36.222,0.019,13.273,5.715,9.765,7.752,-5489.0,67.122,1.229,-1.088,0.067,0.034,0.073,-1
2008-09-29 21:48:00,-2.949,-0.014,37.403,0.018,25.0,8.706,19.155,4.15,-5774.0,66.633,1.999,-2.742,0.066,0.052,0.113,1
2008-09-29 22:13:00,0.478,-0.011,45.664,0.044,28.69,13.926,19.742,5.287,-5415.0,75.556,3.582,-2.222,0.165,0.08,0.177,-1
2008-09-30 01:33:00,1.406,-0.012,41.59,0.017,16.91,13.43,3.055,5.526,-5597.0,72.611,2.673,-2.694,0.071,0.078,0.171,-1
2008-09-30 01:36:00,-7.008,-0.014,48.142,0.03,11.286,7.484,7.977,5.703,-5303.0,71.067,2.51,-1.939,0.108,0.041,0.096,-1
2008-09-30 02:44:00,1.934,-0.013,46.139,0.022,29.316,11.442,7.527,7.605,-5447.25,74.467,3.21,-2.742,0.07,0.069,0.144,1
2008-09-30 04:01:00,6.349,-0.008,48.81,0.021,16.35,9.404,14.484,7.58,-5606.25,68.089,1.83,0.047,0.074,0.053,0.122,-1
2008-09-30 04:42:00,6.276,-0.013,37.03,0.021,19.141,8.636,2.433,5.393,-5631.25,71.411,3.277,-2.033,0.071,0.051,0.111,-1
2008-09-30 08:44:00,5.636,-0.013,35.114,0.03,14.645,10.983,18.359,5.726,-5632.0,72.722,2.07,0.0,0.104,0.061,0.143,-1
2008-09-30 12:31:00,-3.779,-0.01,62.644,0.018,5.893,9.442,5.541,4.835,-5468.0,72.289,2.36,-2.6,0.066,0.053,0.121,-1
2008-09-30 13:29:00,-1.948,-0.011,62.443,0.016,22.523,10.502,18.628,5.47,-5400.5,75.889,2.934,-2.742,0.066,0.057,0.136,-1
2008-09-30 14:20:00,1.328,-0.005,70.466,0.028,22.84,11.444,6.476,7.869,-5651.25,75.656,4.028,-1.088,0.097,0.069,0.147,-1
2008-09-30 14:36:00,0.154,-0.012,32.129,0.026,17.401,10.556,8.013,2.078,-5528.5,72.778,1.761,-2.6,0.087,0.056,0.131,-1
2008-09-30 15:16:00,-1.313,-0.011,30.323,0.027,7.133,9.048,11.052,3.594,-5863.0,68.356,0.915,-2.128,0.094,0.05,0.116,-1
2008-09-30 15:26:00,-1.86,-0.01,52.792,0.018,14.77,15.984,16.975,5.007,-5631.75,77.344,1.4,-2.08,0.061,0.088,0.203,-1
2008-09-30 16:13:00,3.432,-0.013,47.059,0.016,17.068,16.08,19.141,5.174,-5773.0,75.256,1.319,-2.789,0.068,0.089,0.208,-1
2008-09-30 16:50:00,3.176,-0.008,43.917,0.018,3.088,7.363,10.616,10.08,-5520.25,75.367,3.624,0.047,0.061,0.039,0.093,-1
2008-09-30 17:27:00,-2.359,-0.012,33.266,0.019,7.217,16.041,11.468,7.018,-5511.0,68.2,3.235,-2.694,0.068,0.086,0.206,-1
2008-09-30 19:17:00,2.342,-0.006,40.0,0.02,20.29,19.406,8.994,4.354,-5437.25,76.322,3.522,-2.742,0.093,0.103,0.25,-1
2008-09-30 19:17:00,-6.026,-0.01,63.158,0.022,12.732,7.246,8.499,3.418,-5318.5,74.011,1.986,0.047,0.092,0.04,0.095,-1
2008-09-30 21:39:00,0.197,-0.009,68.347,0.018,1.627,5.878,10.553,3.694,-5145.25,68.767,3.958,-2.789,0.064,0.036,0.08,-1
2008-09-30 21:42:00,2.067,-0.013,32.0,0.016,7.188,2.262,3.818,5.884,-5605.0,73.5,2.369,-3.072,0.071,0.013,0.029,-1
2008-09-30 23:34:00,,-0.005,104.854,0.021,15.131,11.269,13.287,7.501,-5561.75,72.6,2.001,-2.553,0.082,0.061,0.141,-1
2008-09-30 23:58:00,0.236,-0.013,65.733,0.016,6.817,13.344,6.712,6.363,-5050.25,66.211,4.036,-2.789,0.06,0.072,0.173,-1
2008-01-10 00:20:00,-3.01,-0.01,47.244,0.024,30.453,10.377,28.67,2.175,-5190.0,75.267,2.561,-2.317,0.092,0.061,0.137,-1
2008-01-10 01:11:00,1.28,-0.014,39.15,0.019,8.902,7.836,6.954,2.096,-5191.5,68.067,2.202,-2.694,0.074,0.042,0.102,-1
2008-01-10 02:53:00,2.201,-0.01,31.88,0.019,20.321,13.362,3.91,4.058,-5422.25,69.156,0.937,-2.128,0.079,0.085,0.173,-1
2008-01-10 05:56:00,-3.006,-0.01,52.84,0.022,17.957,9.291,15.404,4.379,-5459.75,70.867,2.028,-1.939,0.074,0.055,0.119,1
2008-01-10 07:19:00,-1.098,-0.01,44.444,0.025,25.169,16.392,21.716,5.775,-5705.5,73.2,3.37,-0.236,0.1,0.093,0.214,-1
2008-01-10 07:28:00,-2.031,-0.006,77.47,0.015,11.617,9.016,17.371,4.609,-5912.0,75.322,6.239,-0.236,0.064,0.059,0.115,-1
2008-01-10 08:15:00,-6.646,-0.009,42.222,0.017,10.692,7.956,5.605,7.153,-5441.25,70.978,1.645,-0.236,0.068,0.045,0.104,-1
2008-01-10 09:15:00,-0.546,-0.009,50.286,0.025,3.443,10.669,19.486,1.78,-5711.75,69.778,1.597,-0.236,0.08,0.066,0.142,-1
2008-01-10 09:16:00,-7.152,-0.008,52.786,0.017,8.517,10.811,13.615,6.132,-5545.25,67.167,3.971,-0.236,0.067,0.061,0.141,-1
2008-01-10 14:22:00,-6.384,-0.005,66.667,0.027,16.542,7.923,7.731,2.885,-5316.25,69.633,3.538,0.0,0.113,0.041,0.101,-1
2008-01-10 15:16:00,-0.154,-0.006,62.5,0.018,27.104,13.952,16.114,6.863,-5560.25,74.067,3.217,-0.236,0.07,0.082,0.182,-1
2008-01-10 16:43:00,-1.433,-0.013,41.352,0.012,6.566,3.743,17.882,4.734,-5357.25,67.267,3.093,-3.072,0.047,0.022,0.049,-1
2008-01-10 19:57:00,-5.65,-0.01,58.896,0.028,6.005,13.824,6.549,4.351,-5100.0,73.056,1.886,0.0,0.115,0.079,0.184,-1
2008-01-10 21:15:00,0.657,-0.009,42.916,0.024,10.996,10.372,13.258,3.882,-5498.75,73.811,2.709,0.284,0.089,0.056,0.134,-1
2008-01-10 21:50:00,-1.973,-0.012,53.333,0.018,4.634,11.113,10.862,2.031,-5597.75,74.067,5.404,0.284,0.059,0.063,0.147,-1
2008-01-10 22:47:00,5.069,-0.011,43.946,0.019,8.204,12.605,29.658,4.551,-5138.5,67.444,1.579,0.284,0.069,0.07,0.165,-1
2008-01-10 23:34:00,-0.513,-0.01,35.742,0.018,23.488,12.988,16.661,2.774,-5552.0,67.789,4.8,0.993,0.064,0.081,0.167,-1
2008-02-10 00:21:00,4.159,-0.01,55.0,0.017,31.704,13.553,3.893,2.861,-5523.25,67.389,2.672,0.993,0.064,0.074,0.177,-1
2008-02-10 00:22:00,3.137,-0.008,43.658,0.027,29.028,18.401,13.78,6.286,-5609.5,73.522,4.281,0.993,0.11,0.1,0.24,-1
2008-02-10 03:17:00,3.868,-0.008,210.596,0.023,13.666,11.36,13.039,4.758,-5261.25,71.489,2.525,0.284,0.071,0.073,0.151,1
2008-02-10 03:27:00,-5.414,-0.009,72.31,0.024,12.073,13.866,7.56,8.305,-5370.5,70.044,2.331,-0.142,0.085,0.076,0.185,-1
2008-02-10 04:11:00,-0.682,-0.009,47.376,0.015,16.098,9.37,14.342,5.734,-5215.5,68.078,1.419,-0.142,0.063,0.057,0.122,-1
2008-02-10 04:23:00,4.689,-0.009,52.496,0.018,12.748,7.278,12.658,6.015,-5743.25,72.467,3.111,-0.142,0.07,0.04,0.096,-1
2008-02-10 04:24:00,0.774,-0.014,23.891,0.021,12.482,7.992,9.244,3.211,-5398.0,75.967,4.778,0.993,0.074,0.05,0.105,-1
2008-02-10 06:49:00,-0.711,-0.014,44.004,0.027,17.54,12.337,22.339,6.604,-4995.75,67.167,3.401,0.284,0.096,0.068,0.163,-1
2008-02-10 07:35:00,3.153,-0.008,59.504,0.014,16.764,6.249,4.619,6.588,-5672.0,68.456,1.249,-0.142,0.064,0.036,0.08,-1
2008-02-10 07:58:00,,-0.011,68.571,0.023,11.461,8.158,13.947,4.719,-5521.0,69.533,1.333,0.284,0.095,0.045,0.105,-1
2008-02-10 08:24:00,-3.886,-0.008,28.614,0.018,16.134,15.23,13.364,9.102,-5627.25,74.544,1.517,1.513,0.081,0.08,0.193,-1
2008-02-10 08:52:00,-6.876,-0.007,76.122,0.02,17.438,5.344,20.822,1.205,-5729.5,70.956,3.218,-0.142,0.067,0.03,0.07,-1
2008-02-10 08:57:00,-0.396,-0.007,50.974,0.02,16.217,12.751,12.289,5.025,-5346.25,67.022,4.541,-0.142,0.076,0.07,0.168,-1
2008-02-10 09:10:00,0.136,-0.01,28.499,0.021,23.744,12.773,10.859,4.101,-5129.25,71.878,1.971,0.993,0.071,0.078,0.171,1
2008-02-10 09:42:00,0.554,-0.008,29.455,0.022,28.816,7.789,16.531,1.318,-5341.5,76.333,2.802,-0.142,0.077,0.046,0.102,-1
2008-02-10 10:03:00,3.257,-0.006,68.009,0.028,12.499,7.954,12.702,8.929,-5290.5,68.2,3.713,-0.142,0.123,0.043,0.1,-1
2008-02-10 14:07:00,0.853,-0.013,56.349,0.021,10.95,4.335,6.63,1.226,-5475.5,70.556,2.427,0.993,0.071,0.024,0.058,1
2008-02-10 14:10:00,-5.709,-0.006,95.861,0.119,13.086,8.388,3.9,3.58,-5333.0,68.078,1.401,0.284,0.516,0.057,0.112,1
2008-02-10 14:54:00,3.072,-0.011,34.667,0.021,16.764,18.5,16.001,7.191,-5524.5,73.667,2.23,1.419,0.061,0.099,0.235,-1
2008-02-10 15:10:00,4.938,-0.01,39.709,0.022,8.429,12.826,19.363,4.428,-5324.5,69.067,2.314,1.419,0.06,0.07,0.171,-1
2008-02-10 15:44:00,2.873,-0.014,27.131,0.021,14.529,10.159,4.521,3.712,-5662.0,69.933,3.754,-2.033,0.063,0.065,0.136,-1
2008-02-10 15:58:00,-0.63,-0.011,24.508,0.026,13.728,3.12,11.483,2.58,-5826.0,71.833,0.852,0.52,0.094,0.019,0.04,-1
2008-02-10 16:32:00,-1.436,-0.012,26.05,0.02,11.924,6.126,5.537,5.727,-5219.5,68.433,3.598,1.419,0.079,0.035,0.082,-1
2008-02-10 16:58:00,3.714,-0.011,44.965,0.019,24.378,14.724,22.515,8.938,-5329.75,73.689,3.423,1.419,0.084,0.086,0.191,-1
2008-02-10 17:00:00,1.04,-0.011,36.813,0.018,13.328,9.288,14.25,1.121,-5621.0,72.378,2.953,1.419,0.064,0.051,0.117,-1
2008-02-10 17:19:00,-3.091,-0.005,81.324,0.021,9.592,4.162,12.422,2.646,-5248.75,68.722,2.649,1.513,0.069,0.022,0.053,-1
2008-02-10 19:21:00,-1.41,-0.013,45.56,0.02,12.908,11.97,22.124,8.14,-5329.0,70.167,7.865,1.419,0.071,0.084,0.156,-1
2008-02-10 19:25:00,-0.018,-0.008,49.926,0.015,13.512,4.096,18.3,7.01,-5759.5,73.278,4.035,1.513,0.066,0.022,0.053,-1
2008-02-10 20:54:00,2.928,-0.009,52.023,0.034,14.749,18.972,42.842,5.181,-5345.25,68.433,2.404,0.52,0.112,0.11,0.251,-1
2008-02-10 21:32:00,3.888,-0.009,33.287,0.045,7.019,9.42,16.144,6.017,-5469.5,67.8,4.127,0.52,0.128,0.05,0.121,1
2008-02-10 21:33:00,-3.573,-0.008,62.006,0.021,40.982,19.382,19.139,5.192,-5867.5,70.844,5.725,0.52,0.064,0.11,0.254,-1
2008-02-10 22:23:00,0.163,-0.009,35.294,0.022,15.118,2.251,20.952,8.005,-5326.5,68.244,2.33,1.419,0.065,0.012,0.029,-1
2008-02-10 22:33:00,1.791,-0.01,34.064,0.023,28.889,16.177,11.466,7.704,-5224.25,70.022,4.468,0.52,0.071,0.102,0.201,-1
2008-02-10 23:32:00,-2.482,-0.009,49.248,0.02,18.145,8.684,4.336,6.292,-5719.0,72.011,4.914,0.52,0.062,0.046,0.111,-1
2008-02-10 23:32:00,0.67,-0.012,60.504,0.019,12.185,8.783,31.535,8.645,-5432.0,70.256,2.826,-0.52,0.073,0.052,0.114,-1
2008-03-10 00:24:00,1.727,-0.012,21.84,0.018,8.901,13.048,4.12,4.08,-5242.75,67.422,1.649,-0.52,0.066,0.073,0.171,-1
2008-03-10 00:55:00,1.861,-0.009,61.872,0.02,28.29,20.18,15.525,5.412,-5603.75,74.656,4.186,1.419,0.064,0.12,0.258,-1
2008-03-10 02:41:00,2.506,-0.008,29.677,0.016,16.603,7.56,12.579,3.998,-5294.5,73.9,1.28,0.52,0.068,0.047,0.1,-1
2008-03-10 03:52:00,1.976,-0.014,40.0,0.02,16.66,6.375,10.816,2.746,-5575.0,71.6,2.273,1.419,0.058,0.036,0.083,-1
2008-03-10 03:56:00,3.306,-0.008,34.472,0.022,19.164,9.57,2.255,5.588,-5544.0,68.0,3.672,1.419,0.083,0.057,0.123,-1
2008-03-10 04:49:00,-2.101,-0.006,77.014,0.027,18.374,7.211,14.604,5.629,-5224.5,67.922,3.615,1.419,0.083,0.041,0.093,-1
2008-03-10 05:01:00,0.786,-0.008,64.382,0.022,25.52,6.899,10.758,4.617,-5307.75,70.178,4.01,1.419,0.069,0.042,0.091,-1
2008-03-10 05:45:00,0.957,-0.009,63.441,0.022,9.001,11.927,7.91,9.747,-5663.5,68.589,5.547,0.52,0.068,0.063,0.149,-1
2008-03-10 06:15:00,0.224,-0.008,73.52,0.019,5.188,12.424,15.696,4.902,-5542.75,72.967,5.242,0.52,0.074,0.069,0.159,-1
2008-03-10 08:35:00,3.484,-0.013,49.184,0.029,10.374,11.429,19.265,1.796,-5709.75,68.711,2.324,0.946,0.095,0.064,0.146,-1
2008-03-10 09:30:00,-0.189,-0.011,46.364,0.023,17.957,18.872,15.322,3.465,-5834.75,72.756,1.87,-0.757,0.07,0.107,0.25,-1
2008-03-10 11:40:00,-5.55,-0.008,39.617,0.023,13.648,17.335,6.263,4.652,-5477.0,70.533,3.438,-0.757,0.09,0.094,0.229,-1
2008-03-10 12:31:00,0.796,-0.006,41.86,0.022,19.829,12.973,13.298,2.958,-5241.5,67.689,1.986,-1.83,0.08,0.076,0.174,-1
2008-03-10 18:45:00,1.504,-0.014,51.329,0.017,10.282,14.685,15.191,1.006,-5095.0,69.422,3.281,2.458,0.072,0.087,0.193,-1
2008-03-10 19:23:00,-0.344,-0.012,46.493,0.014,8.276,9.426,22.796,4.221,-5356.25,67.556,4.204,2.458,0.057,0.06,0.126,-1
2008-03-10 19:23:00,-7.143,-0.011,47.222,0.018,26.356,12.346,4.08,3.443,-5270.0,68.0,2.074,2.458,0.062,0.073,0.16,-1
2008-03-10 20:11:00,-4.72,-0.012,21.552,0.02,11.22,10.006,33.12,5.51,-5247.5,70.233,4.34,2.458,0.067,0.063,0.134,-1
2008-03-10 20:26:00,0.943,-0.011,38.681,0.018,20.92,2.975,15.096,5.698,-5445.25,70.422,3.626,2.458,0.062,0.017,0.039,-1
2008-03-10 20:35:00,1.878,-0.005,136.919,0.02,15.446,7.611,8.204,6.65,-5461.0,74.711,3.724,1.419,0.066,0.052,0.103,-1
2008-03-10 20:46:00,-3.343,-0.011,50.168,0.02,15.885,2.728,9.645,6.394,-5422.25,68.611,2.146,-1.83,0.068,0.016,0.036,-1
2008-03-10 21:15:00,0.686,-0.006,108.017,0.031,25.034,11.476,19.209,7.849,-5294.5,69.411,3.441,-1.83,0.095,0.065,0.152,-1
2008-03-10 21:52:00,-3.604,-0.01,74.419,0.028,21.951,13.069,7.275,3.742,-5264.5,69.522,2.454,-0.52,0.097,0.08,0.165,-1
2008-03-10 22:08:00,1.199,-0.008,51.039,0.02,16.728,9.338,14.45,9.435,-5612.25,74.089,2.074,-1.83,0.063,0.062,0.123,-1
2008-03-10 22:53:00,1.588,-0.01,41.237,0.027,8.043,3.236,7.49,1.697,-5407.25,69.378,1.91,0.946,0.081,0.021,0.043,-1
2008-03-10 23:46:00,-6.064,-0.008,68.032,0.02,22.142,9.308,12.994,4.068,-5517.75,72.278,4.808,-0.52,0.067,0.058,0.123,-1
2008-04-10 00:58:00,2.586,-0.009,50.146,0.037,10.362,7.423,11.356,2.373,-5767.75,71.1,2.243,0.946,0.137,0.045,0.095,-1
2008-04-10 01:49:00,-1.881,-0.008,46.412,0.023,20.398,6.359,18.873,3.219,-5733.0,68.789,3.049,-0.52,0.071,0.038,0.082,-1
2008-04-10 02:36:00,-3.777,-0.011,56.25,0.023,35.089,5.527,11.221,2.721,-5454.0,68.856,3.903,0.142,0.078,0.035,0.07,-1
2008-04-10 03:53:00,-2.146,-0.014,33.577,0.021,14.97,8.098,3.609,5.547,-5320.5,66.289,3.328,-0.993,0.076,0.052,0.111,-1
2008-04-10 04:12:00,0.804,-0.01,73.671,0.033,25.434,15.565,45.93,6.487,-5802.25,70.389,1.983,-0.52,0.106,0.083,0.199,-1
2008-04-10 04:45:00,-1.362,-0.011,35.807,0.013,19.37,9.587,15.856,2.664,-5241.0,70.467,3.613,-0.993,0.039,0.059,0.127,-1
2008-04-10 09:29:00,-3.138,-0.012,44.044,0.018,25.387,8.111,5.01,5.426,-5529.25,72.556,1.735,-0.993,0.057,0.052,0.108,-1
2008-04-10 15:16:00,0.324,-0.009,58.856,0.095,28.298,5.446,10.835,8.125,-5390.0,68.133,2.369,0.946,0.382,0.034,0.071,-1
2008-04-10 16:58:00,-9.768,-0.012,59.259,0.015,10.558,8.516,17.333,7.114,-5400.0,71.1,1.606,0.946,0.046,0.047,0.11,-1
2008-04-10 18:15:00,2.699,-0.011,47.326,0.028,6.025,8.975,19.147,1.894,-5400.25,74.311,1.433,-1.83,0.101,0.053,0.116,-1
2008-04-10 18:25:00,-3.707,-0.01,25.263,0.033,20.174,6.471,9.991,3.024,-5194.75,76.233,1.607,0.142,0.092,0.04,0.086,-1
2008-04-10 18:59:00,-2.656,-0.008,44.378,0.026,22.323,19.245,8.508,6.234,-5371.5,69.956,4.229,-0.52,0.092,0.099,0.241,-1
2008-04-10 19:12:00,-7.87,-0.009,89.796,0.017,19.971,10.387,11.396,2.317,-4992.75,67.989,3.508,0.946,0.065,0.06,0.133,-1
2008-04-10 19:47:00,-1.99,-0.009,64.171,0.022,17.91,11.895,17.534,5.573,-5526.5,69.622,2.021,0.142,0.075,0.071,0.158,-1
2008-04-10 19:54:00,-5.886,-0.009,42.164,0.022,17.312,11.54,8.989,5.609,-5295.25,69.289,3.937,-0.757,0.069,0.062,0.148,-1
2008-04-10 20:39:00,4.362,-0.017,29.912,0.028,12.312,11.234,19.867,6.001,-5426.0,68.367,2.249,-1.83,0.092,0.061,0.147,-1
2008-04-10 22:06:00,-7.666,-0.015,35.811,0.021,10.702,7.648,14.77,4.47,-5186.25,68.567,1.48,-0.993,0.065,0.042,0.1,-1
2008-04-10 23:18:00,1.166,-0.012,41.026,0.021,18.381,9.433,10.929,6.482,-5389.5,65.089,1.621,-1.83,0.069,0.059,0.128,1
2008-05-10 00:33:00,8.146,-0.011,51.811,0.025,10.852,5.905,15.782,5.451,-5233.75,66.011,0.679,-0.757,0.076,0.036,0.076,1
2008-05-10 00:33:00,1.648,-0.008,86.134,0.024,17.784,11.354,19.633,4.169,-5633.5,70.644,2.436,0.142,0.103,0.069,0.149,-1
2008-05-10 01:35:00,-1.423,-0.009,65.612,0.029,10.496,10.142,15.179,5.88,-5619.5,67.144,4.846,-0.757,0.092,0.059,0.136,-1
2008-05-10 04:01:00,0.096,-0.009,29.752,0.019,22.942,13.399,9.818,6.28,-5357.5,69.267,4.095,-0.757,0.067,0.077,0.178,-1
2008-05-10 04:20:00,7.101,-0.009,54.161,0.025,12.255,14.156,8.243,1.54,-5070.75,70.367,5.09,-0.52,0.076,0.082,0.18,-1
2008-05-10 04:48:00,1.527,-0.013,31.09,0.014,7.263,8.809,19.127,1.566,-5421.75,71.156,0.967,0.236,0.055,0.055,0.115,-1
2008-05-10 05:31:00,1.858,-0.009,46.113,0.022,9.561,10.471,7.381,2.316,-5311.25,73.144,3.403,-0.757,0.08,0.059,0.134,-1
2008-05-10 05:53:00,0.234,-0.012,38.585,0.017,9.052,3.577,42.23,3.617,-5207.25,68.622,4.488,0.236,0.063,0.019,0.047,-1
2008-05-10 06:15:00,1.048,-0.01,64.118,0.023,22.647,18.495,9.527,5.919,-5594.5,70.578,3.093,-0.52,0.072,0.097,0.228,-1
2008-05-10 08:02:00,-1.03,-0.013,22.286,0.015,9.682,9.204,16.844,4.138,-5349.25,69.011,4.023,0.236,0.054,0.053,0.12,-1
2008-05-10 08:40:00,-1.044,-0.013,43.387,0.015,17.273,4.434,20.346,7.539,-5337.75,70.678,5.283,0.236,0.058,0.025,0.058,-1
2008-05-10 09:04:00,0.598,-0.01,35.238,0.024,7.074,9.714,13.531,5.981,-5424.5,69.033,1.491,0.236,0.096,0.058,0.125,-1
2008-05-10 09:47:00,0.426,-0.01,73.253,0.02,9.72,9.591,7.718,3.455,-5092.25,70.533,2.368,-0.804,0.064,0.06,0.123,-1
2008-05-10 10:00:00,1.326,-0.012,31.611,0.02,11.643,15.345,19.41,3.612,-5440.5,67.856,2.878,-0.804,0.069,0.081,0.195,-1
2008-05-10 10:43:00,-3.419,-0.01,52.701,0.028,6.478,5.688,18.549,3.945,-5412.75,72.856,1.386,0.142,0.092,0.032,0.075,-1
2008-05-10 11:05:00,0.177,-0.013,43.694,0.016,27.261,12.903,13.557,3.761,-5731.25,68.611,1.843,-0.804,0.06,0.069,0.167,-1
2008-05-10 11:30:00,-1.734,-0.01,40.973,0.019,18.008,19.218,3.654,7.947,-5200.25,71.789,1.343,-0.52,0.062,0.114,0.257,-1
2008-05-10 12:03:00,-6.74,-0.008,41.543,0.02,23.743,11.49,5.097,2.608,-5415.25,69.244,2.203,0.142,0.068,0.066,0.15,-1
2008-05-10 12:17:00,-3.193,-0.009,40.793,0.016,11.059,12.886,8.087,6.131,-5156.5,73.078,0.892,0.142,0.062,0.068,0.165,-1
2008-05-10 13:49:00,2.793,-0.009,56.044,0.024,32.157,10.995,5.867,3.97,-5419.75,73.122,4.321,-0.804,0.104,0.064,0.145,-1
2008-05-10 14:34:00,3.64,-0.013,63.654,0.028,14.492,14.644,22.724,4.123,-5470.0,71.089,0.593,-0.804,0.11,0.082,0.19,-1
2008-05-10 15:30:00,1.069,-0.008,84.398,0.016,13.058,12.603,15.182,1.455,-5645.0,75.233,3.909,-0.52,0.068,0.078,0.161,1
2008-05-10 15:35:00,-1.874,-0.007,31.081,0.021,12.61,8.481,17.168,2.253,-5399.75,70.667,2.876,1.419,0.069,0.046,0.111,1
2008-05-10 16:15:00,5.731,-0.009,60.641,0.023,15.269,16.82,29.809,6.198,-5280.25,70.944,4.865,-0.757,0.084,0.091,0.219,-1
2008-05-10 16:37:00,-4.053,-0.008,65.409,0.014,24.702,9.181,13.473,7.792,-4921.0,69.956,1.546,2.458,0.05,0.06,0.125,1
2008-05-10 16:49:00,-2.542,-0.006,107.517,0.028,23.849,15.249,18.742,6.45,-5554.25,71.067,3.579,1.419,0.085,0.094,0.195,1
2008-05-10 18:46:00,-6.646,-0.01,30.549,0.024,23.612,9.763,8.27,2.274,-5284.0,70.078,1.904,0.0,0.074,0.056,0.135,1
2008-05-10 18:59:00,1.052,-0.012,31.092,0.022,7.924,8.493,8.69,2.974,-5396.75,70.356,2.659,-0.804,0.088,0.048,0.111,-1
2008-05-10 19:45:00,-0.81,-0.01,21.961,0.016,12.856,13.312,6.754,2.778,-5048.5,69.033,2.18,-1.277,0.055,0.072,0.17,-1
2008-05-10 20:12:00,-5.149,-0.009,39.271,0.021,31.469,15.011,7.268,3.452,-5489.75,74.378,1.917,-1.277,0.066,0.09,0.193,-1
2008-05-10 20:30:00,6.264,-0.011,29.257,0.019,28.951,15.138,6.909,0.302,-5673.5,72.367,2.702,-1.277,0.069,0.093,0.191,-1
2008-05-10 22:13:00,-4.887,-0.01,35.714,0.025,13.064,8.195,14.809,5.048,-5652.0,72.044,0.914,-1.277,0.07,0.048,0.105,-1
2008-06-10 00:41:00,-2.15,-0.012,65.921,0.017,12.958,8.085,14.686,3.92,-5467.75,74.856,2.624,-0.615,0.063,0.048,0.105,-1
2008-06-10 01:25:00,-1.97,-0.011,27.865,0.034,31.532,15.619,13.409,2.814,-5377.0,74.922,1.944,1.655,0.15,0.087,0.197,-1
2008-06-10 01:27:00,0.7,-0.01,36.23,0.026,5.756,4.941,22.839,5.883,-5311.0,76.489,2.208,-0.615,0.094,0.027,0.065,-1
2008-06-10 01:30:00,-2.714,-0.013,16.311,0.021,25.738,10.168,17.971,8.132,-5425.5,74.089,2.784,-1.277,0.072,0.063,0.13,-1
2008-06-10 02:44:00,-5.243,-0.012,34.894,0.017,3.78,6.008,11.932,5.618,-5439.25,74.956,2.259,-0.615,0.055,0.038,0.08,-1
2008-06-10 02:49:00,-2.806,-0.011,48.565,0.032,16.9,10.92,9.307,3.113,-5361.75,74.6,4.233,-0.615,0.095,0.064,0.138,-1
2008-06-10 03:31:00,-4.658,-0.012,38.945,0.02,21.06,9.493,14.238,4.755,-5506.5,67.633,2.205,-0.615,0.084,0.053,0.123,-1
2008-06-10 03:50:00,-1.146,-0.011,33.803,0.022,6.267,9.107,11.323,1.641,-5475.5,70.544,2.84,-0.757,0.075,0.054,0.117,1
2008-06-10 03:57:00,3.134,-0.006,53.226,0.054,15.134,12.692,16.586,3.592,-5486.5,70.044,3.068,-1.83,0.227,0.072,0.161,1
2008-06-10 04:26:00,3.681,-0.012,32.972,0.02,14.994,4.39,5.572,6.174,-5546.0,70.4,5.148,1.655,0.066,0.024,0.056,-1
2008-06-10 05:21:00,5.17,-0.011,48.405,0.015,5.02,10.934,5.979,6.626,-5285.0,74.533,1.638,-0.615,0.057,0.062,0.139,-1
2008-06-10 05:24:00,-1.296,-0.01,54.822,0.032,12.321,13.532,13.214,3.675,-5312.75,70.878,3.09,-0.615,0.115,0.077,0.184,-1
2008-06-10 06:11:00,3.811,-0.01,69.779,0.015,18.708,10.654,11.064,6.97,-5260.25,72.844,3.78,-0.615,0.045,0.066,0.14,-1
2008-06-10 06:26:00,2.051,-0.011,60.659,0.026,16.706,15.417,15.83,2.464,-5445.25,67.978,4.771,-0.615,0.081,0.088,0.201,-1
2008-06-10 06:49:00,0.633,-0.011,59.016,0.021,6.774,12.099,12.059,6.312,-5431.75,76.933,4.677,0.0,0.077,0.072,0.15,-1
2008-06-10 07:12:00,1.704,-0.012,44.204,0.027,16.791,12.547,10.45,7.812,-5483.0,75.889,1.343,0.0,0.106,0.08,0.167,-1
2008-06-10 07:17:00,-1.782,-0.012,21.826,0.03,31.7,11.563,27.19,14.71,-5149.0,76.378,8.175,1.655,0.117,0.071,0.15,-1
